expid,date,y,x
EVER12141-2012,2012-05-25,8849.0,29
EVER12143-2012,2012-04-07,5360.0,0
EVER12143-2012,2012-04-19,6000.0,12
EVER12143-2012,2012-04-27,6300.0,20
EVER12143-2012,2012-04-29,7400.0,22
EVER12143-2012,2012-05-19,8849.0,42
EVER12144-2012,2012-04-23,5360.0,0
EVER12144-2012,2012-04-27,6400.0,4
EVER12144-2012,2012-05-08,7000.0,15
EVER12144-2012,2012-05-17,7700.0,24
EVER12144-2012,2012-05-18,8300.0,25
EVER12144-2012,2012-05-19,8849.0,26
EVER12145-2012,2012-04-13,5360.0,0
EVER12145-2012,2012-04-14,5360.0,1
EVER12145-2012,2012-04-22,6400.0,9
EVER12145-2012,2012-05-16,7050.0,33
EVER12145-2012,2012-05-17,7800.0,34
EVER12145-2012,2012-05-18,8300.0,35
EVER12145-2012,2012-05-19,8849.0,36
EVER12146-2012,2012-04-03,5360.0,0
EVER12146-2012,2012-04-12,6100.0,9
EVER12146-2012,2012-04-26,6500.0,23
EVER12146-2012,2012-05-15,7300.0,42
EVER12146-2012,2012-05-17,7900.0,44
EVER12146-2012,2012-05-18,8849.0,45
EVER12147-2012,2012-04-14,5360.0,0
EVER12147-2012,2012-04-19,6000.0,5
EVER12147-2012,2012-04-23,6500.0,9
EVER12147-2012,2012-05-17,7100.0,33
EVER12147-2012,2012-05-18,7900.0,34
EVER12147-2012,2012-05-19,8849.0,35
EVER12148-2012,2012-04-05,5360.0,0
EVER12148-2012,2012-04-09,6100.0,4
EVER12148-2012,2012-04-18,6400.0,13
EVER12148-2012,2012-04-28,7200.0,23
EVER12148-2012,2012-05-17,7900.0,42
EVER12148-2012,2012-05-18,8849.0,43
EVER12150-2012,2012-04-11,5360.0,0
EVER12150-2012,2012-04-15,6400.0,4
EVER12150-2012,2012-04-19,7050.0,8
EVER12150-2012,2012-05-18,8000.0,37
EVER12150-2012,2012-05-19,8849.0,38
EVER12152-2012,2012-04-13,5360.0,0
EVER12152-2012,2012-05-02,6100.0,19
EVER12152-2012,2012-05-03,6450.0,20
EVER12152-2012,2012-05-07,7200.0,24
EVER12152-2012,2012-05-19,7980.0,36
EVER12155-2012,2012-04-25,5360.0,0
EVER12155-2012,2012-05-16,6400.0,21
EVER12155-2012,2012-05-17,7100.0,22
EVER12155-2012,2012-05-18,7900.0,23
EVER12155-2012,2012-05-19,8650.0,24
EVER12156-2012,2012-04-13,5360.0,0
EVER12156-2012,2012-04-16,6100.0,3
EVER12156-2012,2012-04-24,6500.0,11
EVER12156-2012,2012-04-28,7200.0,15
EVER12156-2012,2012-05-18,8000.0,35
EVER12156-2012,2012-05-19,8849.0,36
EVER12157-2012,2012-04-10,5360.0,0
EVER12157-2012,2012-04-22,6100.0,12
EVER12157-2012,2012-04-23,6400.0,13
EVER12157-2012,2012-05-18,7300.0,38
EVER12157-2012,2012-05-19,8000.0,39
EVER12157-2012,2012-05-20,8600.0,40
EVER12158-2012,2012-04-09,5360.0,0
EVER12158-2012,2012-04-19,6000.0,10
EVER12158-2012,2012-04-20,6400.0,11
EVER12158-2012,2012-05-04,7300.0,25
EVER12158-2012,2012-05-18,8000.0,39
EVER12158-2012,2012-05-19,8849.0,40
EVER12161-2012,2012-04-10,5360.0,0
EVER12161-2012,2012-04-19,6100.0,9
EVER12161-2012,2012-04-24,6550.0,14
EVER12161-2012,2012-05-02,7250.0,22
EVER12161-2012,2012-05-18,7800.0,38
EVER12161-2012,2012-05-19,8849.0,39
EVER12162-2012,2012-04-19,5360.0,0
EVER12162-2012,2012-04-25,6400.0,6
EVER12162-2012,2012-04-27,7100.0,8
EVER12162-2012,2012-05-19,8849.0,30
EVER12163-2012,2012-04-15,5360.0,0
EVER12163-2012,2012-04-23,6400.0,8
EVER12163-2012,2012-04-29,7000.0,14
EVER12163-2012,2012-05-17,7700.0,32
EVER12163-2012,2012-05-18,8300.0,33
EVER12163-2012,2012-05-19,8849.0,34
EVER12164-2012,2012-03-28,5360.0,0
EVER12164-2012,2012-04-15,6000.0,18
EVER12164-2012,2012-04-18,6400.0,21
EVER12164-2012,2012-04-20,7300.0,23
EVER12164-2012,2012-05-18,8000.0,51
EVER12164-2012,2012-05-19,8849.0,52
EVER12165-2012,2012-04-17,5360.0,0
EVER12165-2012,2012-04-29,6400.0,12
EVER12165-2012,2012-05-04,7100.0,17
EVER12165-2012,2012-05-19,7900.0,32
EVER12165-2012,2012-05-26,8849.0,39
EVER12166-2012,2012-04-09,5360.0,0
EVER12166-2012,2012-04-26,6100.0,17
EVER12166-2012,2012-04-29,6600.0,20
EVER12168-2012,2012-04-14,5360.0,0
EVER12168-2012,2012-04-21,6400.0,7
EVER12168-2012,2012-05-02,7000.0,18
EVER12168-2012,2012-05-17,7700.0,33
EVER12168-2012,2012-05-24,8300.0,40
EVER12168-2012,2012-05-25,8849.0,41
EVER12171-2012,2012-04-18,5360.0,0
EVER12171-2012,2012-04-25,6400.0,7
EVER12171-2012,2012-05-06,7000.0,18
EVER12171-2012,2012-05-18,7600.0,30
EVER12171-2012,2012-05-19,8826.0,31
EVER12172-2012,2012-04-23,5360.0,0
EVER12172-2012,2012-04-27,6400.0,4
EVER12172-2012,2012-05-08,7000.0,15
EVER12172-2012,2012-05-17,7700.0,24
EVER12172-2012,2012-05-18,8300.0,25
EVER12172-2012,2012-05-19,8849.0,26
EVER12174-2012,2012-04-12,5360.0,0
EVER12174-2012,2012-04-14,6400.0,2
EVER12174-2012,2012-05-12,7000.0,30
EVER12174-2012,2012-05-20,8849.0,38
EVER12176-2012,2012-04-13,5360.0,0
EVER12176-2012,2012-04-20,6400.0,7
EVER12176-2012,2012-05-01,7100.0,18
EVER12176-2012,2012-05-23,7800.0,40
EVER12176-2012,2012-05-24,8300.0,41
EVER12176-2012,2012-05-25,8849.0,42
EVER12181-2012,2012-04-15,5360.0,0
EVER12181-2012,2012-04-26,5900.0,11
EVER12181-2012,2012-04-27,6200.0,12
EVER12181-2012,2012-05-16,7300.0,31
EVER12181-2012,2012-05-17,7900.0,32
EVER12181-2012,2012-05-19,8849.0,34
EVER12182-2012,2012-04-15,5360.0,0
EVER12182-2012,2012-04-26,5900.0,11
EVER12182-2012,2012-04-27,6200.0,12
EVER12182-2012,2012-05-16,7300.0,31
EVER12182-2012,2012-05-17,7900.0,32
EVER12182-2012,2012-05-19,8849.0,34
EVER12183-2012,2012-04-06,5360.0,0
EVER12183-2012,2012-04-14,6100.0,8
EVER12183-2012,2012-04-15,6550.0,9
EVER12183-2012,2012-05-01,7160.0,25
EVER12183-2012,2012-05-18,7950.0,42
EVER12183-2012,2012-05-19,8849.0,43
EVER12184-2012,2012-04-06,5360.0,0
EVER12184-2012,2012-04-19,6500.0,13
EVER12184-2012,2012-05-18,7950.0,42
EVER12184-2012,2012-05-19,8849.0,43
EVER12187-2012,2012-04-19,5360.0,0
EVER12187-2012,2012-05-01,6200.0,12
EVER12191-2012,2012-04-17,5360.0,0
EVER12191-2012,2012-05-17,7775.0,30
EVER12191-2012,2012-05-18,8300.0,31
EVER12191-2012,2012-05-19,8849.0,32
EVER12301-2012,2012-09-11,5360.0,0
EVER12301-2012,2012-09-20,6200.0,9
EVER12301-2012,2012-09-23,6500.0,12
EVER12301-2012,2012-09-26,7200.0,15
EVER12301-2012,2012-09-28,7900.0,17
EVER12302-2012,2012-09-12,5360.0,0
EVER12302-2012,2012-09-19,6000.0,7
EVER12302-2012,2012-09-20,6400.0,8
EVER12302-2012,2012-09-22,7200.0,10
EVER12302-2012,2012-10-16,7500.0,34
EVER12302-2012,2012-10-18,8000.0,36
EVER13104-2013,2013-05-13,5360.0,0
EVER13104-2013,2013-05-14,6492.0,1
EVER13104-2013,2013-05-15,7000.0,2
EVER13104-2013,2013-05-17,7700.0,4
EVER13104-2013,2013-05-18,8300.0,5
EVER13104-2013,2013-05-19,8849.0,6
EVER13105-2013,2013-04-12,5360.0,0
EVER13105-2013,2013-04-19,6000.0,7
EVER13105-2013,2013-04-23,6400.0,11
EVER13105-2013,2013-04-29,7300.0,17
EVER13105-2013,2013-05-10,7900.0,28
EVER13105-2013,2013-05-11,8849.0,29
EVER13106-2013,2013-04-12,5360.0,0
EVER13106-2013,2013-04-23,6100.0,11
EVER13106-2013,2013-04-28,6500.0,16
EVER13106-2013,2013-05-14,7000.0,32
EVER13106-2013,2013-05-15,7900.0,33
EVER13106-2013,2013-05-17,8849.0,35
EVER13107-2013,2013-04-15,5360.0,0
EVER13107-2013,2013-04-20,6000.0,5
EVER13107-2013,2013-04-21,6400.0,6
EVER13107-2013,2013-04-29,7300.0,14
EVER13107-2013,2013-05-20,7900.0,35
EVER13108-2013,2013-04-12,5360.0,0
EVER13108-2013,2013-04-15,5500.0,3
EVER13115-2013,2013-04-22,5360.0,0
EVER13115-2013,2013-04-26,6000.0,4
EVER13115-2013,2013-04-28,6400.0,6
EVER13115-2013,2013-05-17,7300.0,25
EVER13115-2013,2013-05-18,7900.0,26
EVER13115-2013,2013-05-19,8849.0,27
EVER13116-2013,2013-04-09,5360.0,0
EVER13116-2013,2013-04-30,6000.0,21
EVER13116-2013,2013-05-01,6400.0,22
EVER13116-2013,2013-05-16,7300.0,37
EVER13116-2013,2013-05-17,7900.0,38
EVER13116-2013,2013-05-18,8849.0,39
EVER13117-2013,2013-04-09,5360.0,0
EVER13117-2013,2013-05-03,6400.0,24
EVER13117-2013,2013-05-04,7300.0,25
EVER13117-2013,2013-05-19,7900.0,40
EVER13117-2013,2013-05-20,8849.0,41
EVER13118-2013,2013-04-10,5360.0,0
EVER13118-2013,2013-04-27,6400.0,17
EVER13118-2013,2013-05-19,7300.0,39
EVER13118-2013,2013-05-20,7900.0,40
EVER13118-2013,2013-05-21,8849.0,41
EVER13119-2013,2013-04-19,5360.0,0
EVER13119-2013,2013-04-26,6000.0,7
EVER13119-2013,2013-04-27,6400.0,8
EVER13119-2013,2013-05-17,7300.0,28
EVER13119-2013,2013-05-18,7900.0,29
EVER13119-2013,2013-05-19,8849.0,30
EVER13120-2013,2013-04-19,5360.0,0
EVER13120-2013,2013-05-16,7100.0,27
EVER13120-2013,2013-05-17,7900.0,28
EVER13121-2013,2013-04-13,5360.0,0
EVER13121-2013,2013-04-26,6000.0,13
EVER13121-2013,2013-04-27,6400.0,14
EVER13121-2013,2013-05-16,7300.0,33
EVER13121-2013,2013-05-17,7900.0,34
EVER13121-2013,2013-05-18,8849.0,35
EVER13123-2013,2013-04-09,5360.0,0
EVER13123-2013,2013-04-27,6100.0,18
EVER13123-2013,2013-05-16,7300.0,37
EVER13123-2013,2013-05-17,7900.0,38
EVER13126-2013,2013-04-18,5360.0,0
EVER13126-2013,2013-05-16,6100.0,28
EVER13126-2013,2013-05-17,6550.0,29
EVER13126-2013,2013-05-19,7000.0,31
EVER13126-2013,2013-05-20,7900.0,32
EVER13126-2013,2013-05-21,8849.0,33
EVER13128-2013,2013-04-13,5360.0,0
EVER13128-2013,2013-04-20,6400.0,7
EVER13128-2013,2013-05-04,7000.0,21
EVER13128-2013,2013-05-20,7700.0,37
EVER13128-2013,2013-05-21,8300.0,38
EVER13128-2013,2013-05-22,8849.0,39
EVER13131-2013,2013-04-17,5360.0,0
EVER13131-2013,2013-05-19,8849.0,32
EVER13132-2013,2013-04-15,5360.0,0
EVER13132-2013,2013-04-27,6000.0,12
EVER13132-2013,2013-04-28,6500.0,13
EVER13132-2013,2013-05-09,7200.0,24
EVER13132-2013,2013-05-20,7900.0,35
EVER13132-2013,2013-05-21,8849.0,36
EVER13133-2013,2013-04-20,5360.0,0
EVER13133-2013,2013-04-27,6450.0,7
EVER13133-2013,2013-05-04,7080.0,14
EVER13133-2013,2013-05-19,7090.0,29
EVER13133-2013,2013-05-20,8849.0,30
EVER13135-2013,2013-04-15,5360.0,0
EVER13135-2013,2013-04-20,6400.0,5
EVER13135-2013,2013-05-01,7000.0,16
EVER13135-2013,2013-05-05,7800.0,20
EVER13135-2013,2013-05-24,8300.0,39
EVER13135-2013,2013-05-25,8849.0,40
EVER13136-2013,2013-04-13,5360.0,0
EVER13136-2013,2013-04-21,6000.0,8
EVER13136-2013,2013-04-23,6400.0,10
EVER13136-2013,2013-05-21,7300.0,38
EVER13136-2013,2013-05-22,7900.0,39
EVER13136-2013,2013-05-23,8849.0,40
EVER13139-2013,2013-04-19,5360.0,0
EVER13139-2013,2013-04-20,6400.0,1
EVER13139-2013,2013-05-01,7000.0,12
EVER13139-2013,2013-05-17,7700.0,28
EVER13139-2013,2013-05-18,8300.0,29
EVER13139-2013,2013-05-19,8849.0,30
EVER13140-2013,2013-04-11,5360.0,0
EVER13140-2013,2013-04-16,6000.0,5
EVER13140-2013,2013-04-21,6400.0,10
EVER13140-2013,2013-05-18,7950.0,37
EVER13140-2013,2013-05-19,8849.0,38
EVER13142-2013,2013-04-13,5360.0,0
EVER13142-2013,2013-04-22,6000.0,9
EVER13142-2013,2013-04-24,6400.0,11
EVER13142-2013,2013-05-05,7300.0,22
EVER13142-2013,2013-05-20,7900.0,37
EVER13142-2013,2013-05-22,8849.0,39
EVER13143-2013,2013-05-06,5360.0,0
EVER13143-2013,2013-05-15,6400.0,9
EVER13143-2013,2013-05-17,7200.0,11
EVER13143-2013,2013-05-19,7950.0,13
EVER13143-2013,2013-05-20,8849.0,14
EVER13144-2013,2013-04-15,5360.0,0
EVER13144-2013,2013-04-24,6400.0,9
EVER13144-2013,2013-05-04,7300.0,19
EVER13144-2013,2013-05-22,7900.0,37
EVER13144-2013,2013-05-23,8849.0,38
EVER13147-2013,2013-05-07,5360.0,0
EVER13147-2013,2013-05-16,6400.0,9
EVER13147-2013,2013-05-20,7300.0,13
EVER13147-2013,2013-05-21,7900.0,14
EVER13147-2013,2013-05-22,8849.0,15
EVER13148-2013,2013-04-11,5360.0,0
EVER13148-2013,2013-04-16,6000.0,5
EVER13148-2013,2013-04-21,6400.0,10
EVER13148-2013,2013-05-07,7100.0,26
EVER13148-2013,2013-05-17,8000.0,36
EVER13148-2013,2013-05-18,8849.0,37
EVER13149-2013,2013-04-15,5360.0,0
EVER13149-2013,2013-04-24,6400.0,9
EVER13149-2013,2013-05-04,7300.0,19
EVER13149-2013,2013-05-23,8300.0,38
EVER13151-2013,2013-04-25,5360.0,0
EVER13151-2013,2013-04-30,6400.0,5
EVER13151-2013,2013-05-04,7350.0,9
EVER13151-2013,2013-05-16,7900.0,21
EVER13151-2013,2013-05-18,8849.0,23
EVER13152-2013,2013-04-07,5360.0,0
EVER13152-2013,2013-04-29,7300.0,22
EVER13152-2013,2013-05-12,7950.0,35
EVER13153-2013,2013-04-15,5360.0,0
EVER13153-2013,2013-04-20,5900.0,5
EVER13153-2013,2013-04-21,6300.0,6
EVER13153-2013,2013-05-16,8000.0,31
EVER13154-2013,2013-04-28,5360.0,0
EVER13154-2013,2013-05-02,6000.0,4
EVER13154-2013,2013-05-08,6300.0,10
EVER13154-2013,2013-05-18,7005.0,20
EVER13154-2013,2013-05-19,7900.0,21
EVER13154-2013,2013-05-20,8849.0,22
EVER13155-2013,2013-04-21,5360.0,0
EVER13155-2013,2013-04-27,6000.0,6
EVER13155-2013,2013-04-28,6400.0,7
EVER13155-2013,2013-05-02,7300.0,11
EVER13155-2013,2013-05-21,7900.0,30
EVER13155-2013,2013-05-23,8849.0,32
EVER13156-2013,2013-04-14,5360.0,0
EVER13156-2013,2013-04-19,6400.0,5
EVER13156-2013,2013-05-05,7000.0,21
EVER13156-2013,2013-05-13,7800.0,29
EVER13156-2013,2013-05-15,8300.0,31
EVER13157-2013,2013-04-05,5360.0,0
EVER13157-2013,2013-04-14,5800.0,9
EVER13157-2013,2013-04-16,6400.0,11
EVER13157-2013,2013-05-04,7300.0,29
EVER13157-2013,2013-05-15,7900.0,40
EVER13157-2013,2013-05-17,8849.0,42
EVER13159-2013,2013-04-17,5360.0,0
EVER13159-2013,2013-05-08,6000.0,21
EVER13159-2013,2013-05-09,6500.0,22
EVER13159-2013,2013-05-20,8000.0,33
EVER13159-2013,2013-05-21,8849.0,34
EVER13161-2013,2013-04-21,5360.0,0
EVER13161-2013,2013-04-28,6400.0,7
EVER13161-2013,2013-05-11,7300.0,20
EVER13161-2013,2013-05-19,8849.0,28
EVER13162-2013,2013-04-11,5360.0,0
EVER13162-2013,2013-04-22,5900.0,11
EVER13162-2013,2013-04-23,6400.0,12
EVER13162-2013,2013-05-14,7100.0,33
EVER13162-2013,2013-05-15,7900.0,34
EVER13162-2013,2013-05-17,8849.0,36
EVER13164-2013,2013-05-09,5360.0,0
EVER13164-2013,2013-05-17,6400.0,8
EVER13164-2013,2013-05-19,7100.0,10
EVER13164-2013,2013-05-20,8000.0,11
EVER13164-2013,2013-05-21,8849.0,12
EVER13165-2013,2013-04-17,5360.0,0
EVER13165-2013,2013-04-24,6100.0,7
EVER13165-2013,2013-05-16,6400.0,29
EVER13165-2013,2013-05-17,7500.0,30
EVER13165-2013,2013-05-18,7850.0,31
EVER13165-2013,2013-05-19,8849.0,32
EVER13166-2013,2013-04-16,5360.0,0
EVER13166-2013,2013-04-21,6000.0,5
EVER13166-2013,2013-04-23,6400.0,7
EVER13166-2013,2013-05-19,7400.0,33
EVER13166-2013,2013-05-20,7900.0,34
EVER13166-2013,2013-05-22,8849.0,36
EVER13167-2013,2013-04-08,5360.0,0
EVER13167-2013,2013-04-15,5900.0,7
EVER13167-2013,2013-04-16,6350.0,8
EVER13167-2013,2013-05-17,7900.0,39
EVER13167-2013,2013-05-22,8849.0,44
EVER13170-2013,2013-04-09,5360.0,0
EVER13170-2013,2013-04-19,5900.0,10
EVER13170-2013,2013-05-05,6500.0,26
EVER13170-2013,2013-05-15,7100.0,36
EVER13170-2013,2013-05-16,7400.0,37
EVER13171-2013,2013-04-08,5360.0,0
EVER13171-2013,2013-04-16,6050.0,8
EVER13171-2013,2013-04-22,6450.0,14
EVER13171-2013,2013-05-16,7100.0,38
EVER13171-2013,2013-05-17,7900.0,39
EVER13171-2013,2013-05-19,8849.0,41
EVER13173-2013,2013-04-19,5360.0,0
EVER13173-2013,2013-04-24,6400.0,5
EVER13173-2013,2013-05-14,7000.0,25
EVER13173-2013,2013-05-18,7600.0,29
EVER13173-2013,2013-05-19,8250.0,30
EVER13173-2013,2013-05-20,8849.0,31
EVER13174-2013,2013-04-19,5360.0,0
EVER13174-2013,2013-04-22,6500.0,3
EVER13174-2013,2013-04-28,7200.0,9
EVER13174-2013,2013-05-12,7600.0,23
EVER13174-2013,2013-05-20,8300.0,31
EVER13175-2013,2013-04-14,5360.0,0
EVER13175-2013,2013-04-22,6400.0,8
EVER13175-2013,2013-05-13,7050.0,29
EVER13175-2013,2013-05-20,7700.0,36
EVER13175-2013,2013-05-21,8300.0,37
EVER13175-2013,2013-05-22,8849.0,38
EVER13176-2013,2013-04-05,5360.0,0
EVER13176-2013,2013-04-18,6035.0,13
EVER13176-2013,2013-04-25,6500.0,20
EVER13176-2013,2013-05-07,7300.0,32
EVER13176-2013,2013-05-22,7900.0,47
EVER13176-2013,2013-05-23,8849.0,48
EVER13177-2013,2013-04-16,5360.0,0
EVER13177-2013,2013-04-21,6400.0,5
EVER13177-2013,2013-04-22,7000.0,6
EVER13177-2013,2013-05-19,7700.0,33
EVER13177-2013,2013-05-20,8300.0,34
EVER13177-2013,2013-05-21,8849.0,35
EVER13178-2013,2013-04-17,5360.0,0
EVER13178-2013,2013-05-16,6000.0,29
EVER13178-2013,2013-05-17,6400.0,30
EVER13178-2013,2013-05-19,7100.0,32
EVER13178-2013,2013-05-20,7600.0,33
EVER13178-2013,2013-05-21,7900.0,34
EVER13178-2013,2013-05-22,8500.0,35
EVER13178-2013,2013-05-23,8849.0,36
EVER13180-2013,2013-04-17,5360.0,0
EVER13180-2013,2013-04-23,6000.0,6
EVER13180-2013,2013-04-28,6400.0,11
EVER13180-2013,2013-05-02,7000.0,15
EVER13180-2013,2013-05-18,7900.0,31
EVER13180-2013,2013-05-19,8849.0,32
EVER13182-2013,2013-04-05,5360.0,0
EVER13182-2013,2013-04-28,6400.0,23
EVER13182-2013,2013-05-16,7100.0,41
EVER13182-2013,2013-05-17,8000.0,42
EVER13182-2013,2013-05-19,8849.0,44
EVER13187-2013,2013-04-12,5360.0,0
EVER13187-2013,2013-04-24,6100.0,12
EVER13187-2013,2013-04-30,6400.0,18
EVER13187-2013,2013-05-16,7200.0,34
EVER13187-2013,2013-05-17,8000.0,35
EVER13187-2013,2013-05-19,8849.0,37
EVER13188-2013,2013-04-18,5360.0,0
EVER13188-2013,2013-04-26,6000.0,8
EVER13188-2013,2013-05-02,6400.0,14
EVER13188-2013,2013-05-19,7350.0,31
EVER13188-2013,2013-05-20,7900.0,32
EVER13188-2013,2013-05-22,8849.0,34
EVER13189-2013,2013-04-05,5360.0,0
EVER13189-2013,2013-05-18,8849.0,43
EVER14103-2014,2014-04-13,5360.0,0
EVER14103-2014,2014-04-18,5800.0,5
EVER14108-2014,2014-04-13,5360.0,0
EVER14108-2014,2014-04-18,5800.0,5
EVER14114-2014,2014-04-12,5360.0,0
EVER14114-2014,2014-04-18,5800.0,6
EVER14118-2014,2014-04-11,5360.0,0
EVER14118-2014,2014-04-17,5800.0,6
EVER14120-2014,2014-04-23,5360.0,0
EVER14120-2014,2014-04-30,6400.0,7
EVER14120-2014,2014-05-06,7000.0,13
EVER14120-2014,2014-05-17,7700.0,24
EVER14120-2014,2014-05-24,8300.0,31
EVER14122-2014,2014-04-15,5360.0,0
EVER14122-2014,2014-04-20,6400.0,5
EVER14122-2014,2014-04-27,7000.0,12
EVER14122-2014,2014-05-23,7800.0,38
EVER14122-2014,2014-05-24,8300.0,39
EVER14122-2014,2014-05-25,8849.0,40
EVER14127-2014,2014-04-17,5360.0,0
EVER14127-2014,2014-04-21,5800.0,4
EVER14127-2014,2014-04-22,6400.0,5
EVER14127-2014,2014-04-29,7100.0,12
EVER14127-2014,2014-05-23,7800.0,36
EVER14127-2014,2014-05-24,7800.0,37
EVER14128-2014,2014-05-14,5360.0,0
EVER14128-2014,2014-05-18,6400.0,4
EVER14128-2014,2014-05-23,7600.0,9
EVER14128-2014,2014-05-24,8300.0,10
EVER14128-2014,2014-05-25,8500.0,11
EVER14129-2014,2014-04-15,5360.0,0
EVER14129-2014,2014-04-21,6400.0,6
EVER14129-2014,2014-04-25,7000.0,10
EVER14129-2014,2014-05-23,7800.0,38
EVER14129-2014,2014-05-24,8300.0,39
EVER14129-2014,2014-05-25,8849.0,40
EVER14146-2014,2014-04-16,5360.0,0
EVER14146-2014,2014-04-18,5800.0,2
EVER14150-2014,2014-04-13,5360.0,0
EVER14150-2014,2014-04-18,5800.0,5
EVER14152-2014,2014-04-15,5360.0,0
EVER14152-2014,2014-04-23,5900.0,8
EVER14152-2014,2014-04-24,6400.0,9
EVER14152-2014,2014-05-01,7100.0,16
EVER14152-2014,2014-05-23,7800.0,38
EVER14152-2014,2014-05-24,8300.0,39
EVER14152-2014,2014-05-25,8849.0,40
EVER14153-2014,2014-04-14,5360.0,0
EVER14153-2014,2014-04-21,6400.0,7
EVER14153-2014,2014-05-04,7050.0,20
EVER14153-2014,2014-05-23,7800.0,39
EVER14153-2014,2014-05-24,8300.0,40
EVER14153-2014,2014-05-25,8849.0,41
EVER14161-2014,2014-05-07,5360.0,0
EVER14161-2014,2014-05-10,6450.0,3
EVER14161-2014,2014-05-16,7400.0,9
EVER14161-2014,2014-05-22,7950.0,15
EVER14161-2014,2014-05-23,8849.0,16
EVER14165-2014,2014-04-14,5360.0,0
EVER14165-2014,2014-04-21,6400.0,7
EVER14165-2014,2014-05-07,7000.0,23
EVER14165-2014,2014-05-23,7600.0,39
EVER14165-2014,2014-05-25,8849.0,41
EVER14167-2014,2014-04-16,5360.0,0
EVER14167-2014,2014-04-20,6400.0,4
EVER14167-2014,2014-04-27,7100.0,11
EVER14167-2014,2014-05-23,7800.0,37
EVER14167-2014,2014-05-24,8300.0,38
EVER14167-2014,2014-05-25,8849.0,39
EVER14168-2014,2014-04-17,5360.0,0
EVER14168-2014,2014-04-20,6400.0,3
EVER14168-2014,2014-04-27,7100.0,10
EVER14168-2014,2014-05-23,7800.0,36
EVER15301-2015,2015-09-07,5360.0,0
EVER15301-2015,2015-09-23,6400.0,16
EVER15301-2015,2015-09-25,7000.0,18
EVER15301-2015,2015-09-26,7600.0,19
EVER15301-2015,2015-10-08,8150.0,31
EVER16104-2016,2016-04-16,5360.0,0
EVER16104-2016,2016-04-17,5360.0,1
EVER16104-2016,2016-04-25,6300.0,9
EVER16104-2016,2016-04-29,7000.0,13
EVER16104-2016,2016-05-19,7800.0,33
EVER16104-2016,2016-05-20,8300.0,34
EVER16104-2016,2016-05-21,8849.0,35
EVER16105-2016,2016-04-20,5360.0,0
EVER16105-2016,2016-04-27,6000.0,7
EVER16105-2016,2016-04-28,6300.0,8
EVER16105-2016,2016-05-18,7100.0,28
EVER16105-2016,2016-05-19,7900.0,29
EVER16105-2016,2016-05-20,8849.0,30
EVER16109-2016,2016-04-16,5360.0,0
EVER16109-2016,2016-04-23,6100.0,7
EVER16109-2016,2016-04-26,6473.0,10
EVER16109-2016,2016-04-30,7100.0,14
EVER16109-2016,2016-05-14,7950.0,28
EVER16109-2016,2016-05-19,8849.0,33
EVER16112-2016,2016-04-10,5360.0,0
EVER16112-2016,2016-04-28,6057.0,18
EVER16112-2016,2016-04-29,6493.0,19
EVER16112-2016,2016-05-03,7249.0,23
EVER16112-2016,2016-05-12,7900.0,32
EVER16112-2016,2016-05-13,8849.0,33
EVER16114-2016,2016-04-12,5360.0,0
EVER16114-2016,2016-04-20,6100.0,8
EVER16114-2016,2016-05-18,7900.0,36
EVER16114-2016,2016-05-19,8849.0,37
EVER16115-2016,2016-04-16,5360.0,0
EVER16115-2016,2016-04-19,6000.0,3
EVER16115-2016,2016-04-26,6400.0,10
EVER16115-2016,2016-05-12,7000.0,26
EVER16115-2016,2016-05-13,7950.0,27
EVER16115-2016,2016-05-19,8849.0,33
EVER16116-2016,2016-04-21,5360.0,0
EVER16116-2016,2016-04-25,6000.0,4
EVER16116-2016,2016-04-26,6350.0,5
EVER16116-2016,2016-05-10,7100.0,19
EVER16116-2016,2016-05-11,7950.0,20
EVER16116-2016,2016-05-12,8849.0,21
EVER16117-2016,2016-04-20,5360.0,0
EVER16117-2016,2016-04-26,6475.0,6
EVER16117-2016,2016-05-02,7000.0,12
EVER16117-2016,2016-05-18,7950.0,28
EVER16117-2016,2016-05-19,8849.0,29
EVER16118-2016,2016-04-12,5360.0,0
EVER16118-2016,2016-04-19,6000.0,7
EVER16118-2016,2016-04-20,6400.0,8
EVER16118-2016,2016-05-16,7200.0,34
EVER16118-2016,2016-05-17,7950.0,35
EVER16118-2016,2016-05-19,8849.0,37
EVER16119-2016,2016-04-14,5360.0,0
EVER16119-2016,2016-04-20,6000.0,6
EVER16119-2016,2016-04-26,6400.0,12
EVER16119-2016,2016-05-11,7200.0,27
EVER16119-2016,2016-05-13,8000.0,29
EVER16120-2016,2016-04-17,5360.0,0
EVER16120-2016,2016-04-24,6400.0,7
EVER16120-2016,2016-04-27,7000.0,10
EVER16120-2016,2016-05-21,7800.0,34
EVER16120-2016,2016-05-22,8300.0,35
EVER16120-2016,2016-05-23,8849.0,36
EVER16121-2016,2016-04-09,5360.0,0
EVER16121-2016,2016-04-25,6100.0,16
EVER16121-2016,2016-04-26,6400.0,17
EVER16121-2016,2016-05-17,7950.0,38
EVER16121-2016,2016-05-19,8849.0,40
EVER16122-2016,2016-04-14,5360.0,0
EVER16122-2016,2016-04-22,6100.0,8
EVER16122-2016,2016-04-24,6550.0,10
EVER16122-2016,2016-05-18,7300.0,34
EVER16122-2016,2016-05-21,8849.0,37
EVER16123-2016,2016-04-10,5360.0,0
